CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
CUST1177,Male,0,Yes,No,49,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.2,No,2212.48
CUST1178,Male,0,Yes,Yes,14,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,98.49,No,1382.92
CUST1179,Male,0,Yes,Yes,6,No,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,63.36,No,389.38
CUST1180,Male,1,No,Yes,39,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Bank transfer,40.15,No,1558.9
CUST1181,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,No,Bank transfer,85.11,No,2305.22
CUST1182,Female,0,Yes,No,31,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,93.28,Yes,2890.09
CUST1183,Male,1,No,No,14,No,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card,32.51,Yes,459.79
CUST1184,Male,0,No,No,69,Yes,No,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,47.7,No,3287.17
CUST1185,Male,1,Yes,Yes,64,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Electronic check,42.13,No,2693.0
CUST1186,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,57.99,No,164.51
CUST1187,Male,0,No,No,10,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,Yes,One year,No,Credit card,96.34,No,972.83
CUST1188,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,91.37,No,2290.52
CUST1189,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,86.25,No,5166.88
CUST1190,Male,0,No,No,36,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer,20.63,Yes,752.67
CUST1191,Male,0,No,No,22,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,34.21,No,754.72
CUST1192,Male,0,No,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Two year,No,Bank transfer,42.33,No,1657.94
CUST1193,Male,0,No,No,22,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,47.2,No,1029.73
CUST1194,Male,0,Yes,No,15,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,34.64,No,517.39
CUST1195,Female,1,No,Yes,60,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,61.03,No,3665.19
CUST1196,Female,1,No,No,67,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,27.52,No,1835.97
CUST1197,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,95.0,No,2849.78
CUST1198,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,98.77,Yes,5134.89
CUST1199,Male,0,No,Yes,24,Yes,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,77.43,No,1852.64
CUST1200,Male,0,Yes,No,43,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,28.97,No,1241.72
CUST1201,Female,0,No,No,11,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,109.01,No,1208.45
CUST1202,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,Yes,Credit card,116.56,No,928.25
CUST1203,Male,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,40.24,No,436.91
CUST1204,Female,0,Yes,No,68,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer,90.46,No,6152.0
CUST1205,Male,0,Yes,No,53,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,104.19,Yes,5525.49
CUST1206,Female,0,No,No,53,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,73.98,Yes,3925.44
CUST1207,Female,0,Yes,No,27,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,52.33,Yes,1417.99
CUST1208,Female,0,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,67.86,Yes,3723.04
CUST1209,Male,1,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Electronic check,71.23,No,4841.52
CUST1210,Male,0,Yes,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer,60.06,No,3428.9
CUST1211,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,112.98,No,4640.28
CUST1212,Male,0,Yes,No,37,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,94.39,No,3494.47
CUST1213,Male,0,Yes,No,67,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,44.13,No,2947.76
CUST1214,Male,0,No,Yes,52,Yes,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Credit card,78.56,No,4083.05
CUST1215,Male,0,Yes,Yes,32,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,88.87,No,2835.32
CUST1216,Female,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,34.02,No,2386.37
CUST1217,Male,0,No,Yes,55,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,55.84,Yes,3062.47
CUST1218,Female,0,Yes,No,71,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,110.55,No,7842.76
CUST1219,Male,0,Yes,No,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Mailed check,76.72,No,3834.34
CUST1220,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.7,No,1750.65
CUST1221,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,32.28,Yes,450.05
CUST1222,Female,0,No,No,37,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,One year,Yes,Electronic check,71.82,Yes,2656.61
CUST1223,Female,1,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,74.77,No,1051.04
CUST1224,Female,0,No,No,4,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Credit card,53.44,No,211.15
CUST1225,Female,0,Yes,No,53,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,83.04,Yes,4402.08
CUST1226,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,26.87,No,1339.57
CUST1227,Female,0,Yes,Yes,9,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer,34.51,No,307.66
CUST1228,Male,1,Yes,No,11,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,74.63,No,823.21
CUST1229,Male,0,Yes,No,3,Yes,No phone service,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,26.18,No,78.35
CUST1230,Female,1,Yes,No,17,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,108.09,No,1841.99
CUST1231,Female,0,Yes,No,35,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,34.21,No,1198.56
CUST1232,Female,0,No,No,24,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,87.39,Yes,2103.43
CUST1233,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card,59.12,Yes,2068.07
CUST1234,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,59.98,No,3958.5
CUST1235,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,96.49,Yes,775.32
CUST1236,Female,1,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,69.95,No,4191.42
CUST1237,Female,0,Yes,No,52,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,92.57,No,4811.36
CUST1238,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,70.52,No,1201.34
CUST1239,Female,0,No,Yes,42,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,79.29,No,3320.76
CUST1240,Female,1,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card,96.07,No,3265.12
CUST1241,Male,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,80.73,No,5007.24
CUST1242,Female,0,No,No,3,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Electronic check,81.56,No,254.03
CUST1243,Male,0,No,Yes,40,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,98.92,No,3964.34
CUST1244,Male,0,No,No,44,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Mailed check,114.91,No,5051.65
CUST1245,Female,0,Yes,Yes,49,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,57.67,No,2825.97
CUST1246,Male,0,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,77.71,No,2089.3
CUST1247,Male,0,No,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,28.63,No,1168.65
CUST1248,Male,1,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,55.88,No,3805.34
CUST1249,Male,0,No,No,0,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,61.2,No,-7.53
CUST1250,Female,0,No,Yes,38,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,103.52,No,3928.91
CUST1251,Male,0,Yes,Yes,16,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer,71.34,No,1150.32
CUST1252,Female,0,Yes,No,34,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,93.11,No,3172.22
CUST1253,Male,0,No,No,45,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,21.9,No,991.14
CUST1254,Male,0,No,No,41,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,66.45,No,2731.74
CUST1255,Male,0,No,No,38,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Mailed check,110.13,Yes,4189.93
CUST1256,Male,0,No,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,42.43,No,2029.05
CUST1257,Female,0,Yes,Yes,61,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,23.15,Yes,1412.48
CUST1258,Female,0,No,No,37,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,Yes,Credit card,63.34,No,2342.46
CUST1259,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,90.44,No,1985.9
CUST1260,Male,0,No,Yes,21,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,65.45,No,1381.13
CUST1261,Female,0,Yes,No,3,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Mailed check,66.0,No,197.28
CUST1262,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,86.98,Yes,4166.25
CUST1263,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,45.44,No,2631.02
CUST1264,Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,One year,No,Electronic check,95.19,No,6372.3
CUST1265,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer,35.31,Yes,2479.45
CUST1266,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,59.58,No,62.53
CUST1267,Female,0,No,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,85.6,No,4110.01
CUST1268,Male,0,No,No,30,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,102.84,Yes,3085.33
CUST1269,Male,0,Yes,Yes,39,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,One year,Yes,Bank transfer,99.15,No,3869.85
CUST1270,Female,0,No,Yes,47,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,92.17,No,4337.09
CUST1271,Female,1,No,No,50,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,55.91,Yes,2796.59
CUST1272,Female,0,Yes,No,42,Yes,Yes,No,No,No internet service,No,Yes,No,No,One year,No,Electronic check,32.23,No,1362.43
CUST1273,Female,0,Yes,No,54,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,One year,No,Mailed check,41.68,No,2260.26
CUST1274,Male,0,No,No,48,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,106.48,No,5120.95
CUST1275,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,105.73,No,5924.27
CUST1276,Male,0,No,Yes,14,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,115.16,Yes,1620.89
CUST1277,Female,1,No,Yes,26,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,27.6,No,715.69
CUST1278,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,73.68,Yes,4943.75
CUST1279,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,84.87,No,5354.99
CUST1280,Female,0,No,Yes,29,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,91.07,No,2649.11
CUST1281,Female,0,Yes,No,35,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,84.39,No,2960.27
CUST1282,Female,0,Yes,No,66,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,97.0,No,6400.13
CUST1283,Male,0,Yes,Yes,48,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer,55.95,No,2678.78
CUST1284,Female,0,No,No,54,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer,37.94,No,2045.44
CUST1285,Male,0,Yes,Yes,55,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,40.46,No,2230.65
CUST1286,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer,21.2,No,1415.06
CUST1287,Male,0,Yes,No,43,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,55.03,No,2365.86
CUST1288,Male,0,Yes,Yes,30,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,29.17,No,876.41
CUST1289,Female,0,No,No,57,No,No phone service,Fiber optic,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,52.15,No,2974.63
CUST1290,Male,0,No,No,52,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,82.82,No,4315.35
CUST1291,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,109.45,Yes,2411.13
CUST1292,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,103.96,No,2812.65
CUST1293,Female,0,Yes,Yes,15,No,No,DSL,Yes,No internet service,No,No,No,No,One year,No,Electronic check,45.27,No,680.69
CUST1294,Female,0,Yes,No,36,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,No,Credit card,33.41,No,1209.43
CUST1295,Female,0,No,Yes,20,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.31,No,781.47
CUST1296,Female,0,No,No,16,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,No,Electronic check,117.1,Yes,1867.8
CUST1297,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer,74.95,Yes,2706.73
CUST1298,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,No,Electronic check,38.25,No,692.37
CUST1299,Female,0,No,No,29,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,104.07,No,3021.46
CUST1300,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card,59.52,No,2618.23
CUST1301,Male,1,No,Yes,17,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,109.92,No,1866.17
CUST1302,Male,0,Yes,Yes,61,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,46.07,Yes,2811.38
CUST1303,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,59.32,No,2068.61
CUST1304,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,70.49,No,3594.08
CUST1305,Male,1,No,Yes,18,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,109.26,No,1965.79
CUST1306,Female,0,No,Yes,43,No,Yes,No,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card,106.88,Yes,4596.61
